month,day,hour,poa_wm2,dn_wm2,df_wm2,dc_w,ac_w,tamb_c,tcell_c,wspd_ms,albedo
2,21,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.2,0.14
2,21,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.9,0.14
2,22,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.6,0.14
2,22,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.3,0.14
2,22,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,0.14
2,22,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.8,0.14
2,22,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,0.8,0.14
2,22,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.0,0.14
2,22,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,1.4,0.14
2,22,7,74.9,280.0,42.0,53039.285,47196.33,23.0,24.742,1.8,0.14
2,22,8,298.179,616.0,87.0,275305.947,261587.2,24.0,30.773,2.3,0.14
2,22,9,525.62,773.0,107.0,508022.496,486057.676,24.0,35.051,2.8,0.14
2,22,10,715.241,857.0,116.0,677933.723,649948.273,24.0,38.022,3.2,0.14
2,22,11,841.831,888.0,127.0,784033.533,752288.546,25.0,40.709,3.5,0.14
2,22,12,899.391,907.0,127.0,834103.144,800583.99,25.0,41.026,3.8,0.14
2,22,13,882.109,907.0,124.0,822190.354,789093.318,25.0,40.052,4.1,0.14
2,22,14,435.812,92.0,366.0,408457.962,390021.11,25.0,32.289,4.2,0.14
2,22,15,376.356,130.0,295.0,356955.954,340344.023,25.0,31.314,4.2,0.14
2,22,16,16.0,0.0,16.0,13709.566,9260.219,25.0,25.273,4.1,0.14
2,22,17,92.72,29.0,86.0,85259.355,78274.714,24.0,25.598,4.0,0.14
2,22,18,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.7,0.14
2,22,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.3,0.14
2,22,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.1,0.14
2,22,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.0,0.14
2,22,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.9,0.14
2,22,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.8,0.14
2,23,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.6,0.14
2,23,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.4,0.14
2,23,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.3,0.14
2,23,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.3,0.14
2,23,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.3,0.14
2,23,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.4,0.14
2,23,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.5,0.14
2,23,7,83.504,411.0,34.0,55066.612,49151.82,23.0,24.53,2.9,0.14
2,23,8,316.215,726.0,65.0,293621.209,279253.48,23.0,29.228,3.1,0.14
2,23,9,544.262,852.0,80.0,527570.037,504912.571,24.0,34.88,3.1,0.14
2,23,10,732.234,914.0,90.0,692583.571,664079.019,24.0,38.843,3.0,0.14
2,23,11,859.722,941.0,99.0,796217.95,764041.22,24.0,42.323,2.7,0.14
2,23,12,917.462,955.0,101.0,834318.843,800792.047,25.0,46.032,2.3,0.14
2,23,13,897.919,951.0,100.0,813218.144,780439.029,25.0,47.29,1.9,0.14
2,23,14,801.855,920.0,101.0,731506.891,701623.131,25.0,46.722,1.5,0.14
2,23,15,640.696,873.0,92.0,596687.584,571581.008,25.0,43.655,1.2,0.14
2,23,16,427.703,780.0,78.0,404280.387,385991.563,25.0,37.139,1.3,0.14
2,23,17,191.384,579.0,56.0,159019.715,149421.451,24.0,28.666,1.8,0.14
2,23,18,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.5,0.14
2,23,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.0,0.14
2,23,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.6,0.14
2,23,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
2,23,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.3,0.14
2,23,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
2,24,0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.14
2,24,1,0.0,0.0,0.0,0.0,0.0,22.0,22.0,3.9,0.14
2,24,2,0.0,0.0,0.0,0.0,0.0,22.0,22.0,3.9,0.14
2,24,3,0.0,0.0,0.0,0.0,0.0,22.0,22.0,3.9,0.14
2,24,4,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.14
2,24,5,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.1,0.14
2,24,6,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.4,0.14
2,24,7,86.356,416.0,35.0,57687.983,51680.306,23.0,24.23,4.6,0.14
2,24,8,312.901,684.0,74.0,292921.477,278578.542,23.0,27.941,4.6,0.14
2,24,9,539.762,813.0,94.0,526665.929,504040.499,24.0,32.876,4.4,0.14
2,24,10,725.259,877.0,106.0,691943.826,663461.942,24.0,36.402,4.1,0.14
2,24,11,849.228,897.0,121.0,795755.659,763595.31,24.0,39.141,3.8,0.14
2,24,12,904.45,907.0,126.0,839895.433,806171.036,24.0,40.607,3.6,0.14
2,24,13,882.296,898.0,126.0,816544.725,783647.736,25.0,41.715,3.4,0.14
2,24,14,785.206,862.0,126.0,733355.613,703406.345,25.0,40.631,3.1,0.14
2,24,15,624.738,806.0,116.0,594475.779,569447.576,25.0,37.89,2.9,0.14
2,24,16,415.302,704.0,98.0,399542.746,381421.795,24.0,32.558,2.9,0.14
2,24,17,39.0,0.0,39.0,35085.344,29878.568,24.0,24.775,3.1,0.14
2,24,18,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.2,0.14
2,24,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.3,0.14
2,24,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.4,0.14
2,24,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.6,0.14
2,24,22,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.8,0.14
2,24,23,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.8,0.14
2,25,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.8,0.14
2,25,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.9,0.14
2,25,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.1,0.14
2,25,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.3,0.14
2,25,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.5,0.14
2,25,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.7,0.14
2,25,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
2,25,7,47.416,27.0,44.0,40301.248,34909.652,23.0,23.631,5.9,0.14
2,25,8,174.967,85.0,145.0,166777.27,156904.126,23.0,25.271,6.3,0.14
2,25,9,375.547,233.0,247.0,363537.645,346692.499,24.0,28.729,6.6,0.14
2,25,10,516.683,249.0,340.0,494215.905,472740.308,24.0,30.353,6.8,0.14
2,25,11,591.992,222.0,411.0,560778.09,536943.93,24.0,31.189,6.9,0.14
2,25,12,437.941,51.0,394.0,411918.037,393358.581,24.0,29.303,6.9,0.14
2,25,13,489.545,87.0,416.0,461363.49,441051.984,24.0,29.993,6.8,0.14
2,25,14,634.94,379.0,344.0,605221.718,579812.744,24.0,31.889,6.7,0.14
2,25,15,370.89,115.0,298.0,354919.087,338379.33,24.0,28.656,6.6,0.14
2,25,16,259.615,136.0,198.0,249847.729,237031.068,24.0,27.374,6.3,0.14
2,25,17,55.0,0.0,55.0,50522.852,44769.064,23.0,23.738,6.0,0.14
2,25,18,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.7,0.14
2,25,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.5,0.14
2,25,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.2,0.14
2,25,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.14
2,25,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.7,0.14
2,25,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.2,0.14
2,26,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.6,0.14
2,26,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
2,26,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.8,0.14
2,26,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.6,0.14
2,26,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.4,0.14
2,26,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.4,0.14
2,26,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.7,0.14
2,26,7,84.459,343.0,40.0,59590.236,53515.154,23.0,24.562,3.0,0.14
2,26,8,310.079,669.0,72.0,288703.182,274509.718,24.0,30.118,3.1,0.14
2,26,9,197.551,10.0,192.0,186041.646,175485.888,24.0,27.916,3.1,0.14
2,26,10,266.409,16.0,255.0,249068.803,236279.742,24.0,29.445,2.9,0.14
2,26,11,675.734,360.0,381.0,624373.749,598286.142,24.0,38.861,2.5,0.14
2,26,12,666.793,268.0,435.0,609379.012,583822.729,24.0,40.122,2.0,0.14
2,26,13,878.681,893.0,121.0,796619.368,764428.414,24.0,46.743,1.7,0.14
2,26,14,571.174,252.0,377.0,524853.903,502292.68,24.0,39.742,1.4,0.14
2,26,15,382.463,128.0,301.0,357130.643,340512.522,24.0,35.062,1.2,0.14
2,26,16,50.0,0.0,50.0,45224.332,39658.292,24.0,25.522,1.0,0.14
2,26,17,188.842,537.0,60.0,158279.431,148707.399,24.0,29.561,1.0,0.14
2,26,18,0.0,0.0,0.0,0.0,0.0,24.0,0.0,1.2,0.14
2,26,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.4,0.14
2,26,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,1.8,0.14
2,26,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.2,0.14
2,26,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.5,0.14
2,26,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.6,0.14
2,27,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.8,0.14
2,27,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,0.14
2,27,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
2,27,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,0.14
2,27,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.6,0.14
2,27,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.9,0.14
2,27,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.3,0.14
2,27,7,89.923,376.0,40.0,63358.427,57149.823,23.0,24.258,4.9,0.14
2,27,8,317.452,661.0,80.0,298244.508,283712.957,24.0,28.651,5.2,0.14
2,27,9,545.438,801.0,98.0,534003.63,511118.196,24.0,31.799,5.5,0.14
2,27,10,733.524,873.0,108.0,705341.553,676384.935,24.0,34.218,5.7,0.14
2,27,11,638.216,308.0,385.0,600679.209,575431.194,25.0,33.733,5.8,0.14
2,27,12,917.472,922.0,117.0,862428.124,827905.304,25.0,37.464,5.9,0.14
2,27,13,896.584,919.0,114.0,845649.983,811721.679,25.0,36.913,6.1,0.14
2,27,14,429.87,80.0,368.0,406642.032,388269.526,24.0,29.494,6.4,0.14
2,27,15,637.528,824.0,111.0,620559.925,594607.457,24.0,32.138,6.5,0.14
2,27,16,425.775,725.0,94.0,415704.255,397010.637,24.0,29.431,6.5,0.14
2,27,17,72.0,0.0,72.0,66617.504,60293.418,24.0,24.925,6.4,0.14
2,27,18,0.0,0.0,0.0,0.0,0.0,23.0,0.0,6.3,0.14
2,27,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,6.1,0.14
2,27,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,6.0,0.14
2,27,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.9,0.14
2,27,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.6,0.14
2,27,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
2,28,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.1,0.14
2,28,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.14
2,28,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.14
2,28,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.9,0.14
2,28,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.8,0.14
2,28,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.8,0.14
2,28,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.1,0.14
2,28,7,96.83,440.0,37.0,66949.695,60613.838,23.0,24.247,5.5,0.14
2,28,8,218.261,191.0,149.0,208175.477,196835.43,23.0,26.026,5.7,0.14
2,28,9,127.0,0.0,127.0,118519.022,110355.859,24.0,25.759,5.7,0.14
2,28,10,116.0,0.0,116.0,106707.378,98962.749,24.0,25.621,5.6,0.14
2,28,11,454.393,78.0,390.0,427340.118,408234.196,24.0,30.421,5.5,0.14
2,28,12,924.076,933.0,111.0,869163.608,833333.333,24.0,37.306,5.4,0.14
2,28,13,904.513,932.0,108.0,852740.449,818560.902,24.0,37.028,5.4,0.14
2,28,14,824.095,920.0,110.0,784737.147,752967.227,24.0,35.742,5.5,0.14
2,28,15,659.762,871.0,101.0,640252.505,613602.25,24.0,33.098,5.8,0.14
2,28,16,442.384,775.0,86.0,431762.965,412500.324,24.0,29.96,6.0,0.14
2,28,17,200.502,568.0,62.0,171743.952,161694.818,23.0,25.665,5.8,0.14
2,28,18,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.5,0.14
2,28,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.4,0.14
2,28,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
2,28,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.1,0.14
2,28,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.14
2,28,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.8,0.14
3,1,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.5,0.14
3,1,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.3,0.14
3,1,2,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.3,0.14
3,1,3,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.3,0.14
3,1,4,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.1,0.14
3,1,5,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.0,0.14
3,1,6,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.1,0.14
3,1,7,94.888,329.0,48.0,70718.696,64249.289,23.0,24.446,4.4,0.14
3,1,8,330.654,654.0,89.0,313218.581,298156.439,23.0,28.238,4.6,0.14
3,1,9,562.72,792.0,112.0,549307.162,525879.462,23.0,32.248,4.4,0.14
3,1,10,751.943,861.0,126.0,717385.621,688002.234,23.0,35.85,4.1,0.14
3,1,11,885.768,914.0,125.0,828074.93,794769.381,24.0,39.333,4.0,0.14
3,1,12,941.735,928.0,127.0,872658.15,833333.333,24.0,40.775,3.8,0.14
3,1,13,918.678,921.0,126.0,855310.058,821039.459,24.0,39.896,4.0,0.14
3,1,14,821.409,896.0,121.0,775733.386,744282.505,24.0,37.64,4.3,0.14
3,1,15,658.133,851.0,108.0,634655.0,608203.088,24.0,34.517,4.6,0.14
3,1,16,443.646,764.0,89.0,431938.824,412669.951,24.0,30.817,4.9,0.14
3,1,17,204.132,574.0,62.0,175356.714,165179.566,23.0,26.028,4.9,0.14
3,1,18,0.0,0.0,0.0,0.0,0.0,23.0,0.0,4.7,0.14
3,1,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.7,0.14
3,1,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.7,0.14
3,1,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.6,0.14
3,1,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.4,0.14
3,1,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.3,0.14
3,2,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.4,0.14
3,2,1,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.4,0.14
3,2,2,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.4,0.14
3,2,3,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.6,0.14
3,2,4,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.7,0.14
3,2,5,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.9,0.14
3,2,6,0.0,0.0,0.0,0.0,0.0,22.0,22.0,5.2,0.14
3,2,7,100.151,385.0,44.0,73253.629,66694.399,23.0,24.272,5.8,0.14
3,2,8,339.087,700.0,78.0,322808.216,307406.275,23.0,27.292,6.5,0.14
3,2,9,286.793,66.0,249.0,275489.37,261764.123,23.0,26.565,6.7,0.14
3,2,10,536.927,260.0,347.0,514287.481,492100.668,23.0,29.883,6.4,0.14
3,2,11,614.426,247.0,408.0,579636.868,555134.467,24.0,32.306,5.9,0.14
3,2,12,741.67,373.0,413.0,695418.021,666813.033,24.0,34.382,5.6,0.14
3,2,13,700.73,332.0,414.0,658008.108,630728.702,24.0,33.924,5.5,0.14
3,2,14,825.949,914.0,109.0,785634.557,753832.838,24.0,35.908,5.4,0.14
3,2,15,429.284,190.0,306.0,410559.185,392047.879,24.0,30.168,5.4,0.14
3,2,16,330.158,307.0,187.0,319649.091,304359.09,24.0,28.703,5.5,0.14
3,2,17,156.847,280.0,87.0,139203.696,130307.593,24.0,26.216,5.4,0.14
3,2,18,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.3,0.14
3,2,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.3,0.14
3,2,20,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.2,0.14
3,2,21,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.14
3,2,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.8,0.14
3,2,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.6,0.14
3,3,0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.4,0.14
3,3,1,0.0,0.0,0.0,0.0,0.0,22.0,22.0,4.1,0.14
3,3,2,0.0,0.0,0.0,0.0,0.0,22.0,22.0,3.7,0.14
3,3,3,0.0,0.0,0.0,0.0,0.0,22.0,22.0,3.4,0.14
3,3,4,0.0,0.0,0.0,0.0,0.0,22.0,22.0,3.2,0.14
3,3,5,0.0,0.0,0.0,0.0,0.0,22.0,22.0,3.1,0.14
3,3,6,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.9,0.14
3,3,7,102.046,389.0,44.0,74836.54,68221.221,23.0,24.943,2.9,0.14
3,3,8,287.16,444.0,120.0,271940.063,258340.583,23.0,28.986,2.8,0.14
3,3,9,571.784,831.0,93.0,547919.027,524540.515,24.0,37.165,2.3,0.14
3,3,10,351.497,47.0,317.0,326353.918,310826.339,24.0,33.243,1.6,0.14
3,3,11,408.438,47.0,369.0,372886.753,355710.33,24.0,36.675,0.9,0.14
3,3,12,732.286,352.0,421.0,645396.166,618563.651,24.0,49.436,0.5,0.14
3,3,13,596.652,175.0,445.0,534087.995,511199.571,24.0,44.109,0.6,0.14
3,3,14,322.89,24.0,304.0,296724.491,282246.8,24.0,34.025,0.9,0.14
3,3,15,493.138,315.0,288.0,459136.063,438903.484,24.0,38.643,1.1,0.14
3,3,16,440.393,731.0,98.0,420208.361,401355.145,24.0,35.949,1.5,0.14
3,3,17,200.152,518.0,70.0,171796.374,161745.383,24.0,28.928,1.8,0.14
3,3,18,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,0.14
3,3,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.4,0.14
3,3,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,2.7,0.14
3,3,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.0,0.14
3,3,22,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
3,3,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
3,4,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.1,0.14
3,4,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.1,0.14
3,4,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,0.14
3,4,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.9,0.14
3,4,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.0,0.14
3,4,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
3,4,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
3,4,7,103.198,342.0,51.0,78462.484,71718.684,23.0,24.673,4.0,0.14
3,4,8,343.507,675.0,87.0,325348.124,309856.184,24.0,29.597,4.4,0.14
3,4,9,577.355,820.0,102.0,562086.076,538205.569,24.0,32.998,4.8,0.14
3,4,10,769.769,896.0,109.0,735484.109,705459.42,24.0,35.52,5.1,0.14
3,4,11,897.428,924.0,119.0,846649.341,812685.626,24.0,36.926,5.4,0.14
3,4,12,954.126,941.0,119.0,891615.016,833333.333,25.0,38.572,5.5,0.14
3,4,13,931.712,937.0,117.0,872880.781,833333.333,25.0,38.257,5.5,0.14
3,4,14,821.824,871.0,134.0,780823.547,749192.302,24.0,35.844,5.4,0.14
3,4,15,653.731,809.0,125.0,631845.62,605493.255,24.0,33.556,5.3,0.14
3,4,16,284.503,169.0,205.0,273878.821,260210.643,24.0,28.304,5.0,0.14
3,4,17,46.0,0.0,46.0,41788.368,36344.077,24.0,24.733,4.6,0.14
3,4,18,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.2,0.14
3,4,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.1,0.14
3,4,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.1,0.14
3,4,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.3,0.14
3,4,22,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.6,0.14
3,4,23,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.7,0.14
3,5,0,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.9,0.14
3,5,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,5.0,0.14
3,5,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,4.9,0.14
3,5,3,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.8,0.14
3,5,4,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.6,0.14
3,5,5,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.5,0.14
3,5,6,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.7,0.14
3,5,7,109.857,422.0,44.0,80912.029,74081.431,24.0,25.502,5.2,0.14
3,5,8,259.533,296.0,146.0,246640.027,233937.028,25.0,28.599,5.7,0.14
3,5,9,477.381,443.0,219.0,461646.531,441324.997,25.0,31.423,6.0,0.14
3,5,10,293.56,21.0,278.0,275562.48,261834.643,25.0,28.791,6.3,0.14
3,5,11,599.69,216.0,417.0,563482.34,539552.358,25.0,32.836,6.2,0.14
3,5,12,943.474,919.0,125.0,883574.655,833333.333,25.0,37.959,5.8,0.14
3,5,13,919.975,909.0,127.0,861571.495,827079.029,25.0,38.245,5.4,0.14
3,5,14,815.774,858.0,136.0,772887.367,741537.332,24.0,36.505,4.9,0.14
3,5,15,649.679,800.0,125.0,625074.402,598961.969,24.0,34.66,4.4,0.14
3,5,16,308.714,228.0,201.0,296952.791,282467.011,24.0,29.504,3.8,0.14
3,5,17,197.839,490.0,73.0,171680.587,161633.699,24.0,27.831,3.1,0.14
3,5,18,0.0,0.0,0.0,0.0,0.0,23.0,0.0,2.5,0.14
3,5,19,0.0,0.0,0.0,0.0,0.0,23.0,23.0,2.0,0.14
3,5,20,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.7,0.14
3,5,21,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.3,0.14
3,5,22,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.9,0.14
3,5,23,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.7,0.14
3,6,0,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.5,0.14
3,6,1,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.3,0.14
3,6,2,0.0,0.0,0.0,0.0,0.0,22.0,22.0,0.5,0.14
3,6,3,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.1,0.14
3,6,4,0.0,0.0,0.0,0.0,0.0,22.0,22.0,1.7,0.14
3,6,5,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.2,0.14
3,6,6,0.0,0.0,0.0,0.0,0.0,22.0,22.0,2.7,0.14
3,6,7,112.632,449.0,41.0,82695.658,75801.859,23.0,24.973,3.4,0.14
3,6,8,258.782,281.0,150.0,247413.213,234682.817,23.0,27.344,4.2,0.14
3,6,9,583.138,854.0,82.0,570237.49,546068.146,23.0,32.09,4.8,0.14
3,6,10,770.163,911.0,92.0,736105.351,706058.649,24.0,35.527,5.1,0.14
3,6,11,892.72,923.0,109.0,840907.686,807147.421,24.0,37.338,5.1,0.14
3,6,12,945.83,933.0,112.0,886671.14,833333.333,24.0,37.78,5.3,0.14
3,6,13,654.796,242.0,443.0,614012.292,588291.833,24.0,33.264,5.5,0.14
3,6,14,827.876,912.0,103.0,787963.726,756079.475,24.0,35.655,5.6,0.14
3,6,15,664.568,867.0,94.0,644033.261,617249.04,24.0,33.268,5.7,0.14
3,6,16,448.604,777.0,80.0,438890.235,419375.046,24.0,30.333,5.6,0.14
3,6,17,208.813,588.0,58.0,179945.381,169605.638,24.0,27.027,5.1,0.14
3,6,18,0.0,0.0,0.0,0.0,0.0,24.0,0.0,4.6,0.14
3,6,19,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.4,0.14
3,6,20,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.3,0.14
3,6,21,0.0,0.0,0.0,0.0,0.0,24.0,24.0,4.1,0.14
3,6,22,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.9,0.14
3,6,23,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.7,0.14
3,7,0,0.0,0.0,0.0,0.0,0.0,24.0,24.0,3.5,0.14
3,7,1,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.4,0.14
3,7,2,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
3,7,3,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
3,7,4,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
3,7,5,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.2,0.14
3,7,6,0.0,0.0,0.0,0.0,0.0,23.0,23.0,3.5,0.14
3,7,7,117.954,472.0,41.0,86987.599,79941.72,23.0,24.862,4.1,0.14
3,7,8,360.464,746.0,69.0,342751.873,326643.249,24.0,29.8,4.5,0.14
3,7,9,593.081,864.0,83.0,576726.177,552326.913,24.0,33.49,4.6,0.14
