Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,25243,-,-,-,21.29,-157.82,-10,40,-10,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,GHI,DNI,DHI,Temperature,Wind Speed,Solar Zenith Angle
2012,1,18,0,30,0,0,0,24.3,5.6000000000000005,177.23
2012,1,18,1,30,0,0,0,24.3,5.800000000000001,168.66
2012,1,18,2,30,0,0,0,24.3,5.800000000000001,154.69
2012,1,18,3,30,0,0,0,24.3,5.800000000000001,140.78
2012,1,18,4,30,0,0,0,24.3,5.5,126.96000000000001
2012,1,18,5,30,0,0,0,24.3,5.2,113.3
2012,1,18,6,30,0,0,0,24.400000000000002,4.9,99.88
2012,1,18,7,30,22,1,22,24.6,4.800000000000001,86.61
2012,1,18,8,30,99,12,96,24.900000000000002,4.7,74.28
2012,1,18,9,30,251,38,234,25.1,4.5,62.74
2012,1,18,10,30,335,55,301,25.200000000000003,4.3,52.730000000000004
2012,1,18,11,30,726,899,94,25.3,4.1000000000000005,45.31
2012,1,18,12,30,777,915,96,25.400000000000002,4.1000000000000005,41.89
2012,1,18,13,30,755,909,95,25.3,4.2,43.42
2012,1,18,14,30,664,885,89,25.3,4.4,49.45
2012,1,18,15,30,511,827,80,25.1,4.5,58.59
2012,1,18,16,30,314,712,66,24.900000000000002,4.4,69.63
2012,1,18,17,30,103,441,40,24.6,4.1000000000000005,81.75
2012,1,18,18,30,0,0,0,24.5,3.7,94.72
2012,1,18,19,30,0,0,0,24.400000000000002,3.2,108.02
2012,1,18,20,30,0,0,0,24.3,2.9000000000000004,121.61
2012,1,18,21,30,0,0,0,24.3,2.6,135.37
2012,1,18,22,30,0,0,0,24.200000000000003,2.3000000000000003,149.26
2012,1,18,23,30,0,0,0,24.200000000000003,2.1,163.22
2012,1,19,0,30,0,0,0,24.1,2,177.11
2012,1,19,1,30,0,0,0,24,1.9000000000000001,168.71
2012,1,19,2,30,0,0,0,24,1.8,154.74
2012,1,19,3,30,0,0,0,23.900000000000002,1.7000000000000002,140.82
2012,1,19,4,30,0,0,0,23.900000000000002,1.5,126.99000000000001
2012,1,19,5,30,0,0,0,23.900000000000002,1.4000000000000001,113.32000000000001
2012,1,19,6,30,0,0,0,23.900000000000002,1.2000000000000002,99.88
2012,1,19,7,30,37,275,20,24.1,1,86.59
2012,1,19,8,30,236,678,52,24.400000000000002,0.9,74.24
2012,1,19,9,30,446,825,67,24.700000000000003,0.9,62.67
2012,1,19,10,30,621,897,76,25,1.2000000000000002,52.620000000000005
2012,1,19,11,30,587,332,353,25.200000000000003,1.6,45.15
2012,1,19,12,30,788,938,88,25.400000000000002,1.9000000000000001,41.68
2012,1,19,13,30,767,934,86,25.6,2.2,43.2
2012,1,19,14,30,674,896,89,25.6,2.5,49.230000000000004
2012,1,19,15,30,520,842,79,25.6,2.9000000000000004,58.4
2012,1,19,16,30,322,734,65,25.400000000000002,3.3000000000000003,69.46000000000001
2012,1,19,17,30,108,473,39,25.1,3.5,81.59
2012,1,19,18,30,0,0,0,24.8,3.8000000000000003,94.58
2012,1,19,19,30,0,0,0,24.6,4.1000000000000005,107.89
2012,1,19,20,30,0,0,0,24.5,4.3,121.49000000000001
2012,1,19,21,30,0,0,0,24.3,4.5,135.26
2012,1,19,22,30,0,0,0,24.1,4.6000000000000005,149.16
2012,1,19,23,30,0,0,0,24,4.7,163.12
2012,1,20,0,30,0,0,0,23.900000000000002,4.800000000000001,176.97
2012,1,20,1,30,0,0,0,23.8,4.9,168.76
2012,1,20,2,30,0,0,0,23.700000000000003,5,154.79
2012,1,20,3,30,0,0,0,23.6,5,140.86
2012,1,20,4,30,0,0,0,23.6,5.1000000000000005,127.02
2012,1,20,5,30,0,0,0,23.5,5.2,113.33
2012,1,20,6,30,0,0,0,23.6,5.4,99.88
2012,1,20,7,30,39,310,20,23.900000000000002,5.6000000000000005,86.57000000000001
2012,1,20,8,30,242,709,49,24.200000000000003,5.7,74.19
2012,1,20,9,30,240,29,226,24.6,5.5,62.59
2012,1,20,10,30,630,922,69,24.900000000000002,5.1000000000000005,52.5
2012,1,20,11,30,748,945,80,25.200000000000003,4.3,44.99
2012,1,20,12,30,799,957,82,25.5,3.4000000000000004,41.480000000000004
2012,1,20,13,30,778,951,82,25.700000000000003,2.6,42.97
2012,1,20,14,30,683,912,85,25.8,2,49.01
2012,1,20,15,30,333,78,292,25.8,1.7000000000000002,58.2
2012,1,20,16,30,326,740,64,25.700000000000003,2,69.28
2012,1,20,17,30,110,470,40,25.400000000000002,2.5,81.44
2012,1,20,18,30,0,0,0,25.1,3,94.44
2012,1,20,19,30,0,0,0,24.8,3.5,107.76
2012,1,20,20,30,0,0,0,24.6,3.9000000000000004,121.37
2012,1,20,21,30,0,0,0,24.5,4.2,135.16
2012,1,20,22,30,0,0,0,24.3,4.4,149.06
2012,1,20,23,30,0,0,0,24.200000000000003,4.6000000000000005,163.02
2012,1,21,0,30,0,0,0,24.1,4.9,176.82
2012,1,21,1,30,0,0,0,24,5.2,168.79
2012,1,21,2,30,0,0,0,23.900000000000002,5.4,154.83
2012,1,21,3,30,0,0,0,23.900000000000002,5.6000000000000005,140.89000000000001
2012,1,21,4,30,0,0,0,23.900000000000002,5.800000000000001,127.04
2012,1,21,5,30,0,0,0,23.900000000000002,6,113.34
2012,1,21,6,30,0,0,0,24,6.300000000000001,99.87
2012,1,21,7,30,37,277,21,24.200000000000003,6.7,86.55
2012,1,21,8,30,63,0,63,24.5,7.1000000000000005,74.14
2012,1,21,9,30,196,9,192,24.700000000000003,7.300000000000001,62.51
2012,1,21,10,30,374,78,326,24.900000000000002,7.300000000000001,52.38
2012,1,21,11,30,482,126,393,25.200000000000003,7.2,44.81
2012,1,21,12,30,799,949,86,25.400000000000002,6.9,41.26
2012,1,21,13,30,779,945,85,25.6,6.800000000000001,42.74
2012,1,21,14,30,689,922,81,25.700000000000003,6.6000000000000005,48.79
2012,1,21,15,30,535,871,74,25.700000000000003,6.5,58
2012,1,21,16,30,334,765,61,25.5,6.300000000000001,69.10000000000001
2012,1,21,17,30,116,513,38,25.200000000000003,6.1000000000000005,81.28
2012,1,21,18,30,0,0,0,24.8,5.9,94.3
2012,1,21,19,30,0,0,0,24.5,6,107.64
2012,1,21,20,30,0,0,0,24.3,6.2,121.25
2012,1,21,21,30,0,0,0,24.200000000000003,6.2,135.05
2012,1,21,22,30,0,0,0,24,6.300000000000001,148.96
2012,1,21,23,30,0,0,0,24,6.7,162.93
2012,1,22,0,30,0,0,0,23.900000000000002,7.1000000000000005,176.66
2012,1,22,1,30,0,0,0,23.900000000000002,7.4,168.82
2012,1,22,2,30,0,0,0,23.900000000000002,7.5,154.86
2012,1,22,3,30,0,0,0,23.900000000000002,7.800000000000001,140.91
2012,1,22,4,30,0,0,0,24,8.1,127.06
2012,1,22,5,30,0,0,0,24,8.3,113.34
2012,1,22,6,30,0,0,0,24.1,8.3,99.86
2012,1,22,7,30,36,203,24,24.200000000000003,8.200000000000001,86.52
2012,1,22,8,30,74,0,74,24.5,7.9,74.08
2012,1,22,9,30,450,793,83,24.8,7.4,62.42
2012,1,22,10,30,628,869,95,25,6.800000000000001,52.24
2012,1,22,11,30,750,921,95,25.200000000000003,6.2,44.63
2012,1,22,12,30,360,13,351,25.400000000000002,5.800000000000001,41.04
2012,1,22,13,30,511,132,413,25.5,5.5,42.51
2012,1,22,14,30,228,1,228,25.6,5,48.57
2012,1,22,15,30,532,835,87,25.5,4.2,57.800000000000004
2012,1,22,16,30,328,706,75,25.400000000000002,3.5,68.92
2012,1,22,17,30,75,6,74,25.1,3,81.12
2012,1,22,18,30,0,0,0,24.8,2.7,94.15
2012,1,22,19,30,0,0,0,24.5,2.5,107.51
2012,1,22,20,30,0,0,0,24.400000000000002,2.3000000000000003,121.14
2012,1,22,21,30,0,0,0,24.200000000000003,2.1,134.95
2012,1,22,22,30,0,0,0,24.1,2.1,148.86
2012,1,22,23,30,0,0,0,23.900000000000002,2.1,162.83
2012,1,23,0,30,0,0,0,23.8,2.2,176.49
2012,1,23,1,30,0,0,0,23.700000000000003,2.3000000000000003,168.84
2012,1,23,2,30,0,0,0,23.700000000000003,2.2,154.89000000000001
2012,1,23,3,30,0,0,0,23.700000000000003,2,140.94
2012,1,23,4,30,0,0,0,23.6,1.8,127.07000000000001
2012,1,23,5,30,0,0,0,23.6,1.7000000000000002,113.34
2012,1,23,6,30,0,0,0,23.6,1.6,99.84
2012,1,23,7,30,36,210,23,23.8,1.7000000000000002,86.48
2012,1,23,8,30,237,641,61,24.1,1.8,74.02
2012,1,23,9,30,451,802,78,24.3,1.9000000000000001,62.32
2012,1,23,10,30,629,880,88,24.6,2.1,52.11
2012,1,23,11,30,748,907,100,24.900000000000002,2.4000000000000004,44.45
2012,1,23,12,30,301,2,299,25.1,2.5,40.81
2012,1,23,13,30,221,0,220,25.200000000000003,2.5,42.26
2012,1,23,14,30,687,882,101,25.3,2.4000000000000004,48.34
2012,1,23,15,30,312,51,285,25.3,2.2,57.6
2012,1,23,16,30,37,0,37,25.200000000000003,1.9000000000000001,68.74
2012,1,23,17,30,115,432,47,25,1.6,80.97
2012,1,23,18,30,0,0,0,24.700000000000003,1.4000000000000001,94.01
2012,1,23,19,30,0,0,0,24.6,1.2000000000000002,107.38
2012,1,23,20,30,0,0,0,24.400000000000002,1.2000000000000002,121.02
2012,1,23,21,30,0,0,0,24.200000000000003,1.4000000000000001,134.84
2012,1,23,22,30,0,0,0,24,1.5,148.77
2012,1,23,23,30,0,0,0,23.8,1.6,162.73
2012,1,24,0,30,0,0,0,23.6,1.7000000000000002,176.31
2012,1,24,1,30,0,0,0,23.400000000000002,1.7000000000000002,168.85
2012,1,24,2,30,0,0,0,23.3,1.6,154.91
2012,1,24,3,30,0,0,0,23.200000000000003,1.4000000000000001,140.95000000000002
2012,1,24,4,30,0,0,0,23.1,1.3,127.07000000000001
2012,1,24,5,30,0,0,0,23.1,1.2000000000000002,113.34
2012,1,24,6,30,0,0,0,23.1,1.1,99.82000000000001
2012,1,24,7,30,36,195,24,23.3,1,86.44
2012,1,24,8,30,238,637,62,23.5,1,73.95
2012,1,24,9,30,454,810,77,23.8,1.2000000000000002,62.22
2012,1,24,10,30,521,361,299,24.200000000000003,1.3,51.96
2012,1,24,11,30,754,921,94,24.6,1.2000000000000002,44.26
2012,1,24,12,30,808,939,95,25,1.2000000000000002,40.58
2012,1,24,13,30,788,937,92,25.200000000000003,1.3,42.02
2012,1,24,14,30,692,889,98,25.400000000000002,1.2000000000000002,48.11
2012,1,24,15,30,290,39,269,25.400000000000002,1.2000000000000002,57.39
2012,1,24,16,30,335,715,73,25.400000000000002,1.3,68.56
2012,1,24,17,30,72,3,71,25.200000000000003,1.3,80.81
2012,1,24,18,30,0,0,0,25,1.3,93.87
2012,1,24,19,30,0,0,0,24.900000000000002,1.4000000000000001,107.26
2012,1,24,20,30,0,0,0,24.700000000000003,1.6,120.91
2012,1,24,21,30,0,0,0,24.6,1.7000000000000002,134.74
2012,1,24,22,30,0,0,0,24.400000000000002,1.7000000000000002,148.67000000000002
2012,1,24,23,30,0,0,0,24.3,1.7000000000000002,162.63
2012,1,25,0,30,0,0,0,24.1,1.8,176.13
2012,1,25,1,30,0,0,0,24,1.9000000000000001,168.85
2012,1,25,2,30,0,0,0,23.900000000000002,2,154.93
2012,1,25,3,30,0,0,0,23.8,2.2,140.97
2012,1,25,4,30,0,0,0,23.8,2.5,127.08
2012,1,25,5,30,0,0,0,23.700000000000003,2.9000000000000004,113.33
2012,1,25,6,30,0,0,0,23.8,3.3000000000000003,99.79
2012,1,25,7,30,37,218,24,24,3.7,86.39
2012,1,25,8,30,238,638,61,24.3,3.9000000000000004,73.88
2012,1,25,9,30,452,797,79,24.400000000000002,3.7,62.11
2012,1,25,10,30,630,876,89,24.6,3.3000000000000003,51.82
2012,1,25,11,30,609,338,366,24.700000000000003,2.8000000000000003,44.06
2012,1,25,12,30,248,1,248,24.8,2.5,40.34
2012,1,25,13,30,564,193,420,24.900000000000002,2.2,41.77
2012,1,25,14,30,363,44,334,25,1.9000000000000001,47.88
2012,1,25,15,30,375,125,307,25,1.8,57.18
2012,1,25,16,30,194,21,186,25,1.9000000000000001,68.38
2012,1,25,17,30,119,454,46,24.900000000000002,1.9000000000000001,80.65
2012,1,25,18,30,0,0,0,24.8,1.9000000000000001,93.73
2012,1,25,19,30,0,0,0,24.8,2.1,107.13
2012,1,25,20,30,0,0,0,24.700000000000003,2.5,120.8
2012,1,25,21,30,0,0,0,24.6,3,134.63
2012,1,25,22,30,0,0,0,24.5,3.4000000000000004,148.57
2012,1,25,23,30,0,0,0,24.3,3.7,162.53
2012,1,26,0,30,0,0,0,24.200000000000003,3.9000000000000004,175.94
2012,1,26,1,30,0,0,0,24,4.1000000000000005,168.84
2012,1,26,2,30,0,0,0,23.900000000000002,4.2,154.94
2012,1,26,3,30,0,0,0,23.900000000000002,4.4,140.97
2012,1,26,4,30,0,0,0,23.900000000000002,4.5,127.07000000000001
2012,1,26,5,30,0,0,0,23.900000000000002,4.7,113.31
2012,1,26,6,30,0,0,0,24,4.9,99.76
2012,1,26,7,30,39,274,22,24.200000000000003,5.4,86.34
2012,1,26,8,30,103,3,102,24.5,5.800000000000001,73.8
2012,1,26,9,30,18,0,18,24.6,6,62
2012,1,26,10,30,227,1,226,24.8,6,51.660000000000004
2012,1,26,11,30,752,920,88,24.900000000000002,5.9,43.85
2012,1,26,12,30,513,131,413,24.900000000000002,5.7,40.1
2012,1,26,13,30,784,929,88,24.900000000000002,5.5,41.51
2012,1,26,14,30,93,0,93,24.900000000000002,5.2,47.64
2012,1,26,15,30,298,45,273,24.900000000000002,4.9,56.980000000000004
2012,1,26,16,30,159,9,156,24.700000000000003,4.800000000000001,68.2
2012,1,26,17,30,122,480,43,24.5,4.5,80.49
2012,1,26,18,30,0,0,0,24.400000000000002,4.2,93.59
2012,1,26,19,30,0,0,0,24.3,3.9000000000000004,107.01
2012,1,26,20,30,0,0,0,24.200000000000003,3.6,120.69
2012,1,26,21,30,0,0,0,24.1,3.5,134.53
2012,1,26,22,30,0,0,0,24.1,3.3000000000000003,148.48
2012,1,26,23,30,0,0,0,24,3.2,162.43
2012,1,27,0,30,0,0,0,24,3,175.74
2012,1,27,1,30,0,0,0,23.900000000000002,2.8000000000000003,168.83
2012,1,27,2,30,0,0,0,23.8,2.5,154.94
2012,1,27,3,30,0,0,0,23.8,2.3000000000000003,140.97
2012,1,27,4,30,0,0,0,23.700000000000003,2.1,127.07000000000001
2012,1,27,5,30,0,0,0,23.700000000000003,1.8,113.29
2012,1,27,6,30,0,0,0,23.8,1.5,99.72
2012,1,27,7,30,40,282,21,23.900000000000002,1.1,86.29
2012,1,27,8,30,243,685,51,24,0.7000000000000001,73.72
2012,1,27,9,30,457,832,65,24.200000000000003,0.6000000000000001,61.89
2012,1,27,10,30,636,907,71,24.5,0.9,51.5
2012,1,27,11,30,751,909,93,24.700000000000003,1.3,43.64
2012,1,27,12,30,341,7,335,24.900000000000002,1.5,39.85
2012,1,27,13,30,215,0,215,25,1.7000000000000002,41.25
2012,1,27,14,30,296,7,291,25.1,1.9000000000000001,47.4
2012,1,27,15,30,218,4,216,25.1,2.2,56.77
2012,1,27,16,30,340,722,70,25.1,2.5,68.02
2012,1,27,17,30,124,476,44,24.900000000000002,2.7,80.34
2012,1,27,18,30,0,0,0,24.700000000000003,2.9000000000000004,93.45
2012,1,27,19,30,0,0,0,24.6,3,106.88
2012,1,27,20,30,0,0,0,24.400000000000002,3.2,120.58
2012,1,27,21,30,0,0,0,24.200000000000003,3.3000000000000003,134.43
2012,1,27,22,30,0,0,0,24,3.4000000000000004,148.38
2012,1,27,23,30,0,0,0,23.900000000000002,3.6,162.33
2012,1,28,0,30,0,0,0,23.8,3.9000000000000004,175.53
2012,1,28,1,30,0,0,0,23.8,4.1000000000000005,168.8
2012,1,28,2,30,0,0,0,23.8,4.4,154.94
2012,1,28,3,30,0,0,0,23.700000000000003,4.800000000000001,140.97
2012,1,28,4,30,0,0,0,23.700000000000003,5.1000000000000005,127.05
2012,1,28,5,30,0,0,0,23.8,5.4,113.26
2012,1,28,6,30,0,0,0,23.900000000000002,5.7,99.68
2012,1,28,7,30,40,263,23,24.200000000000003,6.1000000000000005,86.23
2012,1,28,8,30,8,0,8,24.5,6.5,73.63
2012,1,28,9,30,371,288,234,24.700000000000003,6.7,61.76
2012,1,28,10,30,645,900,83,24.900000000000002,6.7,51.34
2012,1,28,11,30,767,923,97,25.1,6.6000000000000005,43.43
2012,1,28,12,30,824,946,94,25.200000000000003,6.6000000000000005,39.59
2012,1,28,13,30,805,947,90,25.3,6.5,40.99
2012,1,28,14,30,715,930,83,25.3,6.5,47.160000000000004
2012,1,28,15,30,558,879,74,25.3,6.6000000000000005,56.56
2012,1,28,16,30,355,775,62,25.1,6.7,67.84
2012,1,28,17,30,5,0,5,24.8,6.800000000000001,80.18
2012,1,28,18,30,0,0,0,24.5,6.9,93.31
2012,1,28,19,30,0,0,0,24.200000000000003,7.2,106.76
2012,1,28,20,30,0,0,0,24,7.300000000000001,120.47
2012,1,28,21,30,0,0,0,23.900000000000002,7.4,134.33
2012,1,28,22,30,0,0,0,23.8,7.4,148.29
2012,1,28,23,30,0,0,0,23.700000000000003,7.300000000000001,162.23
2012,1,29,0,30,0,0,0,23.6,7.2,175.31
2012,1,29,1,30,0,0,0,23.6,7.1000000000000005,168.76
2012,1,29,2,30,0,0,0,23.5,7,154.93
2012,1,29,3,30,0,0,0,23.400000000000002,7,140.96
2012,1,29,4,30,0,0,0,23.400000000000002,7,127.03
2012,1,29,5,30,0,0,0,23.400000000000002,7.2,113.23
2012,1,29,6,30,0,0,0,23.5,7.4,99.64
2012,1,29,7,30,44,324,22,23.8,7.800000000000001,86.16
2012,1,29,8,30,256,719,52,24.200000000000003,8,73.54
2012,1,29,9,30,319,104,270,24.5,8,61.64
2012,1,29,10,30,658,924,78,24.700000000000003,7.800000000000001,51.160000000000004
2012,1,29,11,30,780,946,91,24.900000000000002,7.7,43.21
2012,1,29,12,30,835,960,93,25.1,7.6000000000000005,39.33
2012,1,29,13,30,814,952,92,25.1,7.5,40.72
2012,1,29,14,30,722,927,88,25.1,7.5,46.92
2012,1,29,15,30,564,869,82,25,7.5,56.34
2012,1,29,16,30,189,16,183,24.700000000000003,7.5,67.66
2012,1,29,17,30,134,509,46,24.400000000000002,7.5,80.03
2012,1,29,18,30,0,0,0,24.1,7.4,93.18
2012,1,29,19,30,0,0,0,24,7.4,106.64
2012,1,29,20,30,0,0,0,23.900000000000002,7.4,120.36
2012,1,29,21,30,0,0,0,23.8,7.300000000000001,134.23
2012,1,29,22,30,0,0,0,23.8,7.1000000000000005,148.19
2012,1,29,23,30,0,0,0,23.700000000000003,6.800000000000001,162.12
2012,1,30,0,30,0,0,0,23.700000000000003,6.5,175.09
2012,1,30,1,30,0,0,0,23.6,6.300000000000001,168.71
2012,1,30,2,30,0,0,0,23.6,6.2,154.91
2012,1,30,3,30,0,0,0,23.5,6.2,140.94
2012,1,30,4,30,0,0,0,23.5,6.300000000000001,127.01
2012,1,30,5,30,0,0,0,23.400000000000002,6.4,113.2
2012,1,30,6,30,0,0,0,23.5,6.6000000000000005,99.58
2012,1,30,7,30,43,275,25,23.700000000000003,6.9,86.09
2012,1,30,8,30,191,115,158,23.900000000000002,7.1000000000000005,73.44
2012,1,30,9,30,337,140,271,24.1,7,61.5
2012,1,30,10,30,274,6,270,24.3,6.9,50.99
2012,1,30,11,30,442,89,377,24.5,6.800000000000001,42.980000000000004
2012,1,30,12,30,607,218,438,24.700000000000003,6.7,39.06
2012,1,30,13,30,375,17,361,24.8,6.7,40.45
2012,1,30,14,30,723,924,89,24.8,6.6000000000000005,46.67
2012,1,30,15,30,331,58,298,24.700000000000003,6.6000000000000005,56.13
2012,1,30,16,30,102,0,102,24.6,6.6000000000000005,67.48
2012,1,30,17,30,136,508,47,24.3,6.6000000000000005,79.87
2012,1,30,18,30,0,0,0,24.1,6.6000000000000005,93.04
2012,1,30,19,30,0,0,0,24,6.6000000000000005,106.52
2012,1,30,20,30,0,0,0,23.900000000000002,6.6000000000000005,120.25
2012,1,30,21,30,0,0,0,23.8,6.5,134.13
2012,1,30,22,30,0,0,0,23.700000000000003,6.300000000000001,148.09
2012,1,30,23,30,0,0,0,23.6,5.9,162.01
2012,1,31,0,30,0,0,0,23.5,5.4,174.86
2012,1,31,1,30,0,0,0,23.400000000000002,5.2,168.64000000000001
2012,1,31,2,30,0,0,0,23.3,5,154.89000000000001
2012,1,31,3,30,0,0,0,23.200000000000003,4.9,140.92000000000002
2012,1,31,4,30,0,0,0,23.200000000000003,4.800000000000001,126.98
2012,1,31,5,30,0,0,0,23.1,4.9,113.16
2012,1,31,6,30,0,0,0,23.3,5,99.53
2012,1,31,7,30,44,276,25,23.6,5.300000000000001,86.02
2012,1,31,8,30,256,691,58,24,5.4,73.34
2012,1,31,9,30,258,34,242,24.3,5.2,61.370000000000005
2012,1,31,10,30,459,152,363,24.6,4.800000000000001,50.81
2012,1,31,11,30,566,204,416,24.900000000000002,4.3,42.75
2012,1,31,12,30,737,503,345,25.1,3.7,38.79
2012,1,31,13,30,599,217,433,25.3,3.1,40.17
2012,1,31,14,30,323,11,315,25.400000000000002,2.6,46.42
2012,1,31,15,30,574,881,80,25.400000000000002,2.5,55.92
2012,1,31,16,30,367,773,68,25.3,2.6,67.3
2012,1,31,17,30,141,534,45,25,2.8000000000000003,79.72
2012,1,31,18,30,0,0,0,24.700000000000003,3.1,92.91
2012,1,31,19,30,0,0,0,24.5,3.3000000000000003,106.4
2012,1,31,20,30,0,0,0,24.3,3.4000000000000004,120.14
2012,1,31,21,30,0,0,0,24.1,3.4000000000000004,134.04
2012,1,31,22,30,0,0,0,23.900000000000002,3.2,148
2012,1,31,23,30,0,0,0,23.8,3,161.9
2012,2,1,0,30,0,0,0,23.6,2.8000000000000003,174.63
2012,2,1,1,30,0,0,0,23.5,2.6,168.57
2012,2,1,2,30,0,0,0,23.400000000000002,2.5,154.86
2012,2,1,3,30,0,0,0,23.3,2.4000000000000004,140.89000000000001
2012,2,1,4,30,0,0,0,23.200000000000003,2.4000000000000004,126.95
2012,2,1,5,30,0,0,0,23.200000000000003,2.4000000000000004,113.11
2012,2,1,6,30,0,0,0,23.3,2.5,99.47
2012,2,1,7,30,45,279,25,23.700000000000003,2.9000000000000004,85.94
2012,2,1,8,30,92,1,92,24,3.3000000000000003,73.23
2012,2,1,9,30,56,0,56,24.3,3.7,61.22
2012,2,1,10,30,318,26,302,24.6,4.1000000000000005,50.620000000000005
2012,2,1,11,30,578,224,413,24.8,4.4,42.51
2012,2,1,12,30,586,180,445,25,4.7,38.51
2012,2,1,13,30,481,104,401,25.1,4.800000000000001,39.89
2012,2,1,14,30,217,0,216,25.1,4.9,46.17
2012,2,1,15,30,157,0,157,25,4.9,55.7
2012,2,1,16,30,374,799,64,24.8,4.9,67.12
2012,2,1,17,30,147,576,42,24.5,4.9,79.56
2012,2,1,18,30,0,0,0,24.200000000000003,5,92.77
2012,2,1,19,30,0,0,0,24,5.300000000000001,106.28
2012,2,1,20,30,0,0,0,23.900000000000002,5.5,120.04
2012,2,1,21,30,0,0,0,23.700000000000003,5.6000000000000005,133.94
2012,2,1,22,30,0,0,0,23.6,5.7,147.9
2012,2,1,23,30,0,0,0,23.6,5.7,161.79
2012,2,2,0,30,0,0,0,23.5,5.800000000000001,174.39000000000001
2012,2,2,1,30,0,0,0,23.5,6,168.49
2012,2,2,2,30,0,0,0,23.5,6.2,154.82
2012,2,2,3,30,0,0,0,23.5,6.5,140.86
2012,2,2,4,30,0,0,0,23.5,6.7,126.91
2012,2,2,5,30,0,0,0,23.400000000000002,6.9,113.06
2012,2,2,6,30,0,0,0,23.400000000000002,7,99.4
2012,2,2,7,30,48,333,24,23.6,7.2,85.86
2012,2,2,8,30,265,728,53,23.900000000000002,7.1000000000000005,73.12
2012,2,2,9,30,489,872,68,24.1,6.800000000000001,61.07
2012,2,2,10,30,675,939,76,24.3,6.300000000000001,50.43
2012,2,2,11,30,802,977,78,24.6,5.6000000000000005,42.26
2012,2,2,12,30,858,990,81,24.8,4.800000000000001,38.230000000000004
2012,2,2,13,30,459,74,402,24.900000000000002,4.1000000000000005,39.61
2012,2,2,14,30,744,951,83,25,3.3000000000000003,45.92
2012,2,2,15,30,586,902,75,25.1,2.5,55.49
2012,2,2,16,30,379,805,64,25,1.8,66.93
2012,2,2,17,30,149,575,44,24.700000000000003,1.4000000000000001,79.41
2012,2,2,18,30,0,0,0,24.400000000000002,1.5,92.64
2012,2,2,19,30,0,0,0,24.200000000000003,1.7000000000000002,106.17
2012,2,2,20,30,0,0,0,24,1.9000000000000001,119.93
2012,2,2,21,30,0,0,0,23.700000000000003,2,133.84
2012,2,2,22,30,0,0,0,23.5,2,147.81
2012,2,2,23,30,0,0,0,23.400000000000002,1.9000000000000001,161.68
2012,2,3,0,30,0,0,0,23.200000000000003,1.7000000000000002,174.14000000000001
2012,2,3,1,30,0,0,0,23.1,1.7000000000000002,168.39000000000001
2012,2,3,2,30,0,0,0,23,1.6,154.77
2012,2,3,3,30,0,0,0,22.900000000000002,1.4000000000000001,140.82
2012,2,3,4,30,0,0,0,22.8,1.1,126.86
2012,2,3,5,30,0,0,0,22.8,0.9,113
2012,2,3,6,30,0,0,0,22.8,0.7000000000000001,99.33
2012,2,3,7,30,50,359,23,23,0.7000000000000001,85.77
2012,2,3,8,30,268,738,52,23.200000000000003,0.8,73
2012,2,3,9,30,493,877,66,23.6,1.3,60.92
2012,2,3,10,30,594,490,280,23.900000000000002,1.9000000000000001,50.230000000000004
2012,2,3,11,30,805,975,81,24.200000000000003,2.3000000000000003,42.01
2012,2,3,12,30,862,988,83,24.5,2.8000000000000003,37.94
2012,2,3,13,30,843,984,82,24.6,3.3000000000000003,39.32
2012,2,3,14,30,750,955,82,24.700000000000003,3.6,45.660000000000004
2012,2,3,15,30,590,902,76,24.700000000000003,3.7,55.28
2012,2,3,16,30,382,804,65,24.6,3.7,66.76
2012,2,3,17,30,152,578,44,24.3,3.7,79.26
2012,2,3,18,30,0,0,0,24,3.5,92.51
2012,2,3,19,30,0,0,0,23.900000000000002,3.3000000000000003,106.05
2012,2,3,20,30,0,0,0,23.700000000000003,3.2,119.83
2012,2,3,21,30,0,0,0,23.6,3.1,133.75
2012,2,3,22,30,0,0,0,23.5,3.1,147.71
2012,2,3,23,30,0,0,0,23.400000000000002,3.1,161.56
2012,2,4,0,30,0,0,0,23.3,3.1,173.89000000000001
2012,2,4,1,30,0,0,0,23.200000000000003,3.1,168.28
